id,customer_id,discount_percent,valid_until,entries_left
66021,61613,40,2026-07-10,30
66022,69239,80,2027-02-21,20
66023,4903,100,2028-09-17,30
66024,82126,20,2026-07-03,20
66025,56783,20,2027-10-27,20
66026,48013,30,2027-10-25,20
66027,73481,20,2027-12-09,30
66028,43631,80,2028-01-25,5
66029,28827,20,2026-04-18,20
66030,3597,20,2027-10-07,10
66031,45568,80,2026-08-12,30
66032,81062,30,2027-01-01,20
66033,84043,80,2027-12-10,30
66034,15680,40,2028-03-25,20
66035,32694,40,2027-10-25,10
66036,40191,80,2028-03-13,30
66037,68811,80,2027-01-07,5
66038,25512,100,2026-02-07,20
66039,3371,20,2026-05-06,20
66040,20210,80,2026-12-06,30
66041,94020,80,2026-06-22,5
66042,58741,100,2026-10-14,20
66043,98820,20,2026-06-09,20
66044,66029,100,2026-07-17,30
66045,30197,80,2026-07-06,5
66046,40047,30,2028-10-14,5
66047,48648,100,2027-12-07,10
66048,12997,100,2027-08-30,5
66049,53765,80,2027-01-21,20
66050,38424,20,2028-08-01,30
66051,59191,100,2026-02-19,30
66052,9068,100,2026-03-23,30
66053,66298,20,2026-04-09,20
66054,40448,80,2028-01-10,10
66055,21190,40,2027-04-05,20
66056,15101,80,2027-04-16,5
66057,15737,40,2027-08-21,30
66058,14888,30,2027-09-18,5
66059,1627,20,2027-01-07,10
66060,80389,40,2027-06-19,10
66061,68372,30,2026-02-02,10
66062,12214,80,2027-09-23,5
66063,36687,80,2028-01-20,20
66064,80498,100,2028-02-26,5
66065,36213,20,2027-10-17,30
66066,17801,80,2028-05-10,5
66067,29167,80,2026-09-07,10
66068,64143,20,2027-04-18,20
66069,82742,20,2027-08-05,10
66070,12508,100,2027-12-19,30
66071,95764,80,2026-06-19,20
66072,4585,20,2027-04-18,30
66073,6580,30,2026-02-03,10
66074,23383,40,2026-06-20,20
66075,95016,30,2027-04-07,5
66076,52542,20,2028-12-13,5
66077,32975,20,2028-10-22,20
66078,14864,20,2026-11-26,5
66079,19050,80,2027-05-28,30
66080,56360,80,2028-08-10,5
66081,10348,20,2027-11-05,30
66082,78354,20,2028-06-29,20
66083,71501,80,2027-05-06,20
66084,46868,80,2028-11-04,5
66085,89009,30,2028-03-24,30
66086,99947,40,2028-06-19,20
66087,40637,80,2027-11-03,10
66088,39318,40,2028-03-14,5
66089,94390,40,2028-03-06,5
66090,1155,30,2028-10-08,10
66091,50178,30,2026-12-27,20
66092,55320,40,2027-02-20,10
66093,73946,40,2027-05-14,20
66094,52595,100,2026-06-11,30
66095,64321,20,2027-11-05,30
66096,38979,40,2027-06-07,20
66097,85343,20,2028-08-14,5
66098,63300,100,2027-11-19,5
66099,72967,100,2028-05-26,5
66100,58794,40,2027-02-09,5
66101,24849,80,2026-09-11,20
66102,55651,20,2026-03-19,10
66103,32515,40,2028-01-31,20
66104,5765,30,2028-11-08,10
66105,13577,40,2028-09-04,10
66106,96446,40,2027-10-11,10
66107,79947,30,2026-12-17,30
66108,27441,30,2027-07-04,10
66109,12829,20,2026-10-12,10
66110,21542,20,2026-07-03,10
66111,52857,100,2028-08-03,20
66112,79174,40,2028-07-18,10
66113,21288,30,2028-01-02,10
66114,51437,40,2026-06-23,20
66115,64660,30,2027-05-07,10
66116,60720,40,2026-06-08,30
66117,40329,40,2028-12-18,5
66118,13930,100,2028-07-15,20
66119,9123,80,2026-02-22,20
66120,21308,20,2027-06-15,5
66121,14178,20,2027-10-04,30
66122,20238,80,2026-05-02,5
66123,35331,30,2027-04-03,10
66124,90174,100,2028-08-24,5
66125,91561,30,2028-09-11,10
66126,63950,30,2027-10-01,20
66127,60628,20,2026-07-10,30
66128,94082,20,2026-06-02,30
66129,42705,20,2026-06-10,20
66130,23285,20,2028-03-25,20
66131,74175,80,2026-09-22,30
66132,52525,30,2027-07-29,5
66133,20663,20,2027-06-11,30
66134,96039,80,2026-10-15,10
66135,75870,40,2027-08-02,30
66136,95397,100,2027-11-07,30
66137,93952,100,2026-01-24,10
66138,90536,30,2028-08-16,10
66139,39891,100,2026-08-30,10
66140,9,30,2027-11-26,10
66141,25400,20,2027-10-11,10
66142,19281,40,2028-03-11,30
66143,47542,100,2027-05-01,5
66144,35943,30,2028-11-22,10
66145,18903,80,2027-02-27,30
66146,69733,40,2026-08-11,5
66147,9416,100,2027-04-06,30
66148,67688,30,2027-08-07,10
66149,52852,20,2027-05-04,5
66150,21199,100,2026-08-22,30
66151,87034,40,2026-10-10,5
66152,48040,30,2028-01-22,5
66153,84817,100,2026-04-12,5
66154,65478,30,2026-01-08,5
66155,54641,40,2028-05-31,30
66156,53752,30,2027-03-26,10
66157,32968,30,2026-06-07,10
66158,38373,30,2026-04-08,10
66159,547,80,2027-01-07,20
66160,92842,100,2028-03-28,10
66161,76527,20,2026-11-07,10
66162,953,40,2027-06-12,20
66163,7016,80,2026-02-26,5
66164,26207,80,2027-02-12,5
66165,60660,20,2026-06-01,20
66166,55327,20,2026-07-04,5
66167,85143,80,2026-09-24,10
66168,66836,80,2028-02-05,20
66169,80937,80,2027-01-19,20
66170,37856,100,2028-05-24,20
66171,50248,40,2026-08-26,5
66172,16561,30,2028-07-03,10
66173,68837,30,2026-06-02,5
66174,85378,30,2026-07-07,10
66175,48012,20,2026-12-06,30
66176,47018,20,2026-03-19,30
66177,92485,20,2028-08-08,30
66178,79308,30,2026-02-26,5
66179,72480,100,2027-10-27,20
66180,67506,30,2027-07-10,10
66181,19503,30,2028-04-08,10
66182,79976,100,2026-08-24,30
66183,30439,80,2026-04-06,30
66184,91123,20,2026-06-15,20
66185,4859,80,2026-01-24,30
66186,51861,100,2028-09-28,30
66187,39101,40,2027-04-30,30
66188,17138,80,2028-03-01,30
66189,20532,100,2028-04-09,5
66190,90206,80,2027-03-01,30
66191,78263,30,2027-04-28,5
66192,44050,100,2026-05-30,20
66193,31880,30,2026-08-09,10
66194,80117,80,2027-10-01,5
66195,33402,30,2028-06-03,5
66196,31527,100,2028-07-15,20
66197,45710,20,2027-12-26,5
66198,31377,80,2026-12-08,30
66199,47560,40,2027-08-12,30
66200,25551,30,2028-07-25,5
66201,46722,80,2028-06-02,20
66202,12185,80,2027-10-28,5
66203,25324,100,2027-08-03,10
66204,33674,20,2027-01-11,20
66205,35140,30,2027-11-07,10
66206,12746,80,2027-07-09,10
66207,82646,100,2026-12-11,10
66208,40938,20,2028-11-22,20
66209,65645,40,2027-06-28,10
66210,94480,100,2026-10-31,5
66211,14458,80,2027-04-29,5
66212,37028,80,2026-04-19,5
66213,46178,20,2027-02-07,5
66214,59630,20,2026-09-18,10
66215,6202,80,2026-09-23,20
66216,44582,20,2028-04-24,5
66217,95784,20,2028-06-07,30
66218,11208,100,2027-01-08,30
66219,27331,80,2026-05-14,5
66220,31717,40,2028-03-03,10
66221,80675,100,2026-07-31,10
66222,44995,100,2026-10-01,5
66223,78928,40,2026-08-23,10
66224,50718,30,2027-01-13,20
66225,49434,80,2027-11-14,5
66226,6162,80,2028-02-12,5
66227,23058,20,2026-03-14,20
66228,68177,20,2026-07-15,20
66229,57546,100,2028-04-15,20
66230,30125,80,2026-03-05,20
66231,23245,20,2026-10-04,20
66232,84450,100,2027-11-08,10
66233,8073,80,2027-07-26,5
66234,48433,100,2027-07-14,20
66235,75697,40,2027-06-25,30
66236,13688,40,2026-06-11,5
66237,18558,20,2027-07-07,5
66238,87385,100,2028-08-12,5
66239,80426,20,2028-07-14,30
66240,89415,80,2026-12-20,20
66241,1917,80,2027-09-23,30
66242,27442,40,2027-09-07,5
66243,90768,20,2028-07-23,30
66244,91571,40,2028-12-11,5
66245,32882,100,2027-04-26,30
66246,93812,100,2027-09-28,10
66247,20539,40,2026-09-11,20
66248,26475,80,2028-09-15,20
66249,4695,20,2028-02-29,5
66250,99352,20,2027-03-30,20
66251,74246,100,2027-11-07,10
66252,707,30,2027-03-05,5
66253,79211,100,2028-06-14,5
66254,77087,20,2028-04-29,20
66255,4584,80,2028-03-28,5
66256,82524,100,2027-05-13,5
66257,70497,100,2027-08-03,20
66258,38894,30,2028-04-02,5
66259,10357,80,2026-07-04,20
66260,69588,30,2028-05-15,5
66261,73610,40,2027-11-14,20
66262,89844,30,2027-03-19,20
66263,33075,20,2026-10-06,10
66264,49239,30,2028-10-16,10
66265,66461,80,2027-03-01,20
66266,27759,40,2027-02-28,30
66267,44629,30,2028-12-04,30
66268,12533,80,2026-02-23,10
66269,88520,20,2027-08-27,5
66270,93688,40,2028-06-21,20
66271,38809,100,2028-05-09,10
66272,31631,40,2027-03-30,30
66273,53803,40,2026-01-30,30
66274,5135,80,2026-12-21,10
66275,38879,80,2026-02-20,10
66276,35576,40,2027-02-08,20
66277,9000,40,2027-09-22,5
66278,82945,80,2027-05-31,20
66279,91563,40,2027-06-28,5
66280,89753,30,2026-11-23,30
66281,9108,80,2027-07-14,20
66282,84920,80,2026-02-13,5
66283,64129,80,2026-02-14,30
66284,67418,30,2026-10-13,20
66285,95233,20,2027-10-18,20
66286,9129,20,2028-09-10,30
66287,10097,80,2027-10-26,30
66288,2307,30,2026-06-25,10
66289,92428,20,2028-04-24,10
66290,82810,100,2028-07-14,20
66291,9645,100,2026-06-09,20
66292,12911,20,2027-12-29,30
66293,60415,40,2027-01-10,20
66294,58012,20,2028-08-19,10
66295,15894,20,2026-06-09,5
66296,24360,30,2026-05-22,5
66297,96615,80,2027-02-08,30
66298,54931,100,2027-07-18,5
66299,74593,40,2026-12-20,30
66300,65704,100,2028-07-06,5
66301,4432,20,2026-12-29,5
66302,6919,40,2026-12-05,5
66303,7863,100,2026-10-29,5
66304,37535,80,2026-09-27,20
66305,32580,20,2028-09-14,5
66306,69545,80,2028-12-10,20
66307,35400,20,2027-10-01,20
66308,47039,100,2026-07-13,10
66309,61768,30,2027-08-30,5
66310,28771,100,2027-10-13,30
66311,36256,30,2028-11-27,30
66312,60499,100,2027-01-15,10
66313,67694,40,2028-11-20,30
66314,63896,30,2027-02-07,30
66315,16113,20,2026-01-23,10
66316,25658,80,2027-02-11,10
66317,82314,40,2026-10-11,20
66318,38537,20,2028-09-18,5
66319,85956,30,2027-11-12,5
66320,78245,80,2026-02-19,30
66321,97527,100,2027-12-08,10
66322,26746,40,2028-04-25,30
66323,21564,40,2028-06-06,5
66324,6820,100,2028-11-17,10
66325,58330,20,2026-11-02,30
66326,88306,40,2027-03-27,5
66327,17054,80,2026-08-14,5
66328,59025,40,2026-04-20,30
66329,24695,30,2026-09-17,20
66330,22205,20,2026-03-30,30
66331,30115,100,2026-11-26,10
66332,17745,20,2026-05-08,30
66333,44370,40,2028-11-26,10
66334,93762,40,2027-11-21,20
66335,71575,100,2028-08-04,5
66336,10173,80,2026-02-04,10
66337,61497,40,2026-01-05,20
66338,99092,80,2028-04-04,5
66339,4233,40,2026-06-19,5
66340,39440,100,2028-01-18,5
66341,61015,80,2026-04-15,20
66342,8085,20,2028-11-13,20
66343,88460,80,2026-09-19,20
66344,58309,20,2028-02-15,5
66345,96060,80,2028-02-29,20
66346,3301,30,2026-09-14,5
66347,11350,40,2028-07-24,5
66348,34946,80,2027-02-27,10
66349,94113,20,2027-05-21,5
66350,13664,30,2026-09-27,5
66351,662,20,2026-03-27,20
66352,309,80,2026-01-06,5
66353,59839,80,2026-08-24,10
66354,98625,30,2027-03-06,20
66355,63323,80,2027-04-04,30
66356,38134,20,2028-02-25,20
66357,73629,40,2027-07-09,30
66358,5517,20,2028-04-21,10
66359,7615,40,2027-07-04,20
66360,45481,40,2028-07-08,5
66361,98612,80,2028-11-08,10
66362,26884,40,2026-01-09,5
66363,16331,40,2027-01-25,10
66364,84119,20,2026-02-09,10
66365,46815,40,2027-10-18,30
66366,91771,20,2026-10-18,20
66367,49954,40,2027-04-03,10
66368,71052,80,2027-07-17,30
66369,84748,100,2028-09-17,30
66370,86574,40,2028-08-06,30
66371,3461,100,2026-01-12,20
66372,18500,20,2027-06-22,20
66373,53281,80,2028-07-16,30
66374,15667,100,2026-06-18,20
66375,68755,40,2028-10-13,20
66376,55990,40,2027-03-04,20
66377,96182,80,2027-03-04,30
66378,10885,80,2027-07-15,10
66379,46314,30,2027-09-28,30
66380,80028,80,2026-05-18,5
66381,18414,20,2027-12-02,30
66382,81154,100,2026-05-05,30
66383,75863,80,2026-09-14,10
66384,56389,100,2026-09-22,10
66385,70375,30,2028-01-06,5
66386,79968,100,2027-05-12,5
66387,83980,40,2027-12-21,5
66388,54553,80,2027-02-24,10
66389,34256,20,2028-09-10,10
66390,75357,40,2028-07-31,5
66391,73772,20,2026-02-26,30
66392,60727,100,2028-07-15,20
66393,73240,100,2027-02-26,10
66394,66242,80,2028-11-17,30
66395,37081,30,2026-09-25,30
66396,37053,80,2026-11-14,30
66397,15764,80,2027-11-28,5
66398,55617,80,2026-06-26,30
66399,66897,30,2026-10-27,20
66400,12833,100,2028-08-18,30
66401,50982,40,2027-09-16,10
66402,73883,40,2028-06-02,20
66403,67986,30,2026-08-27,30
66404,31640,80,2026-07-15,20
66405,86177,100,2028-12-26,30
66406,88812,40,2026-07-23,20
66407,2469,80,2027-03-02,5
66408,15919,30,2028-05-24,5
66409,54780,30,2027-03-27,30
66410,50502,30,2027-09-02,10
66411,10403,80,2028-10-03,5
66412,39267,40,2027-02-24,20
66413,27158,20,2027-05-28,10
66414,86250,80,2026-08-13,20
66415,42579,80,2026-01-11,30
66416,71361,80,2026-09-18,10
66417,74564,100,2028-07-30,30
66418,42865,20,2026-01-05,5
66419,53697,100,2026-02-04,5
66420,59198,100,2027-04-16,30
66421,55091,80,2026-09-18,10
66422,54151,30,2028-11-03,10
66423,28288,30,2028-07-07,10
66424,49719,40,2027-12-22,5
66425,59816,30,2026-09-17,5
66426,49108,40,2027-03-25,5
66427,70084,30,2028-02-02,20
66428,7774,20,2026-02-27,20
66429,26960,30,2026-06-04,20
66430,51107,40,2028-02-09,20
66431,18222,80,2028-08-11,30
66432,92767,40,2028-02-07,30
66433,60329,40,2027-04-30,20
66434,77871,40,2028-08-25,20
66435,18003,20,2027-03-02,10
66436,51318,40,2028-11-27,5
66437,99393,100,2026-07-08,20
66438,77044,80,2026-02-20,5
66439,65858,100,2028-08-09,10
66440,3847,40,2028-10-09,20
66441,38008,100,2027-03-12,5
66442,73837,30,2028-04-07,5
66443,11650,20,2028-03-19,30
66444,6620,30,2026-05-20,20
66445,94537,30,2026-01-15,30
66446,22344,40,2026-09-19,30
66447,7916,80,2028-07-24,10
66448,71354,80,2027-05-03,10
66449,58662,30,2027-03-27,20
66450,74431,40,2026-12-25,5
66451,82213,80,2028-06-03,20
66452,3486,20,2026-01-20,10
66453,71200,40,2027-10-30,30
66454,87059,100,2027-06-07,5
66455,36661,30,2027-05-02,5
66456,92648,100,2026-03-07,5
66457,8628,80,2027-09-05,10
66458,12539,30,2027-06-02,5
66459,41790,40,2026-10-11,30
66460,90371,30,2028-10-13,5
66461,37046,20,2028-09-26,30
66462,61993,80,2028-12-17,10
66463,73607,40,2028-12-17,5
66464,98040,80,2026-02-24,20
66465,33440,100,2026-05-04,30
66466,57001,80,2028-08-30,30
66467,6382,100,2027-03-21,30
66468,84899,100,2027-09-06,5
66469,3153,30,2027-05-03,20
66470,34648,30,2026-10-19,5
66471,9214,30,2028-10-02,30
66472,62296,100,2027-10-02,10
66473,66341,30,2027-11-28,30
66474,55710,20,2028-06-16,20
66475,14930,30,2026-05-14,5
66476,90355,40,2028-04-05,10
66477,64008,80,2026-08-16,5
66478,32453,40,2026-01-30,10
66479,38345,40,2027-03-14,5
66480,25901,100,2027-12-06,30
66481,3216,100,2027-03-02,20
66482,9363,100,2026-05-25,30
66483,29688,30,2027-11-08,5
66484,35752,30,2028-06-05,10
66485,26021,80,2027-07-08,30
66486,85515,30,2026-08-24,30
66487,60610,30,2026-07-21,5
66488,65490,20,2027-09-24,30
66489,30706,30,2026-06-26,5
66490,30139,40,2026-06-14,20
66491,79648,30,2027-12-14,5
66492,44984,20,2027-01-30,30
66493,69360,40,2026-05-03,5
66494,44527,20,2028-11-03,30
66495,69070,30,2027-09-22,5
66496,46437,20,2026-07-13,20
66497,58830,40,2028-02-29,10
66498,33708,30,2028-09-03,20
66499,22813,40,2028-08-30,20
66500,54022,100,2026-04-06,30
66501,76313,30,2027-11-02,30
66502,50012,40,2027-09-18,20
66503,31086,80,2026-11-05,10
66504,15244,40,2026-03-30,10
66505,75983,100,2028-05-19,30
66506,65429,80,2027-10-06,10
66507,76520,100,2026-07-08,20
66508,46054,100,2026-05-05,30
66509,6185,30,2027-10-05,5
66510,58525,100,2026-08-19,10
66511,91269,80,2027-10-17,10
66512,59777,20,2028-11-15,5
66513,39380,30,2026-03-19,5
66514,59499,20,2027-02-04,20
66515,20385,100,2028-11-11,30
66516,6053,30,2028-03-07,10
66517,19720,20,2026-02-24,5
66518,15340,80,2027-03-08,5
66519,87237,80,2027-07-03,30
66520,46475,100,2028-12-31,5
66521,19371,80,2027-01-09,20
66522,46241,20,2026-07-23,10
66523,54228,20,2026-04-04,10
66524,84316,100,2028-06-04,10
66525,73319,40,2028-11-10,5
66526,9614,100,2026-12-26,5
66527,61660,80,2027-08-07,5
66528,60066,40,2027-02-24,10
66529,77471,30,2028-03-04,5
66530,49590,20,2026-07-08,10
66531,49199,20,2027-06-13,20
66532,54986,80,2028-10-07,5
66533,62389,80,2028-05-20,30
66534,67009,80,2027-02-08,10
66535,27512,80,2028-02-21,5
66536,64300,80,2026-01-30,20
66537,69984,80,2028-10-24,5
66538,18138,80,2028-09-21,10
66539,72787,80,2027-06-16,5
66540,85211,100,2028-05-20,30
66541,91872,20,2026-02-18,30
66542,16930,100,2026-09-22,30
66543,62764,40,2026-06-18,5
66544,53854,30,2026-12-02,10
66545,5852,30,2028-12-19,30
66546,5679,20,2026-04-07,20
66547,80948,40,2027-09-15,10
66548,2870,30,2026-05-11,30
66549,14056,20,2027-08-22,20
66550,55559,100,2027-10-10,30
66551,68383,80,2027-02-11,10
66552,61985,20,2026-09-20,5
66553,39073,30,2028-04-18,5
66554,67364,20,2026-06-14,20
66555,31242,20,2026-04-19,20
66556,273,40,2026-05-23,30
66557,77708,20,2027-12-30,30
66558,60076,40,2026-01-09,10
66559,25412,20,2028-06-30,5
66560,26342,30,2027-09-07,5
66561,51227,20,2027-05-31,20
66562,68208,30,2027-06-09,20
66563,74922,80,2026-06-22,20
66564,45705,80,2026-02-17,5
66565,80559,30,2026-11-27,5
66566,32031,30,2027-12-11,10
66567,94397,100,2026-06-29,20
66568,47685,40,2028-11-02,5
66569,87796,80,2026-02-08,5
66570,6921,20,2028-05-05,10
66571,25509,30,2027-04-05,5
66572,42981,40,2027-04-18,10
66573,55295,20,2026-08-31,30
66574,88880,40,2026-01-21,10
66575,50052,20,2027-05-25,5
66576,91623,40,2026-05-20,10
66577,62922,100,2027-08-31,10
66578,89362,20,2026-05-21,20
66579,39209,40,2027-11-06,5
66580,24241,30,2027-04-06,5
66581,54013,40,2026-12-30,20
66582,43448,100,2026-04-26,20
66583,45320,100,2027-06-23,20
66584,32668,20,2026-05-31,5
66585,61571,40,2027-10-13,5
66586,11216,30,2027-02-18,5
66587,5436,40,2026-01-06,20
66588,14578,20,2027-08-26,20
66589,74120,100,2026-11-09,20
66590,66090,80,2028-12-25,30
66591,26460,40,2027-09-08,5
66592,73759,20,2026-09-22,5
66593,1678,80,2026-05-01,10
66594,45467,40,2027-04-07,30
66595,26750,20,2027-03-13,30
66596,499,80,2028-05-30,20
66597,65823,100,2026-05-30,30
66598,77757,20,2027-08-02,5
66599,88298,80,2028-02-09,20
66600,88743,20,2026-02-15,20
66601,71420,40,2028-03-14,5
66602,41170,20,2028-06-18,20
66603,55661,30,2027-07-07,5
66604,1873,40,2028-05-31,10
66605,41459,80,2027-04-21,20
66606,40166,80,2026-09-11,10
66607,3664,20,2027-01-30,5
66608,86724,100,2028-04-14,20
66609,27754,80,2026-10-17,5
66610,24635,80,2027-01-31,10
66611,56147,80,2027-09-21,5
66612,28697,80,2028-08-17,5
66613,87145,20,2026-11-25,5
66614,41248,100,2028-10-09,30
66615,23791,100,2027-02-07,20
66616,44820,20,2027-06-22,10
66617,22664,100,2026-07-03,30
66618,59750,30,2027-05-27,10
66619,54942,100,2026-12-26,30
66620,74052,80,2028-01-18,30
66621,66504,20,2026-04-15,30
66622,66479,30,2028-03-08,5
66623,77100,80,2026-06-30,20
66624,72260,100,2026-11-16,10
66625,5791,80,2026-12-02,5
66626,93357,80,2026-03-09,20
66627,76931,100,2028-08-20,30
66628,20817,40,2028-04-16,5
66629,46673,30,2027-05-29,30
66630,22706,100,2027-09-29,20
66631,93364,40,2026-01-08,30
66632,53532,30,2026-01-26,10
66633,89979,100,2026-12-23,10
66634,96102,100,2026-12-12,5
66635,20679,30,2026-12-12,30
66636,54417,80,2028-01-18,10
66637,83351,100,2026-05-18,5
66638,93094,80,2027-07-04,30
66639,86813,80,2026-09-24,20
66640,6235,40,2026-11-04,30
66641,21966,20,2027-12-04,30
66642,45397,100,2028-01-02,10
66643,88910,20,2026-03-07,10
66644,5449,80,2027-12-27,20
66645,64849,30,2027-10-22,20
66646,9198,100,2026-04-11,30
66647,60288,100,2028-06-21,20
66648,32385,30,2028-08-15,30
66649,1177,20,2028-11-21,10
66650,58586,30,2026-07-02,20
66651,1160,20,2027-08-18,5
66652,22125,80,2028-09-08,10
66653,12568,80,2027-02-18,20
66654,83341,20,2028-02-02,30
66655,27707,30,2026-03-14,20
66656,35978,40,2027-06-21,5
66657,90552,40,2027-02-14,30
66658,60751,80,2026-01-22,30
66659,87028,20,2026-03-04,20
66660,60556,100,2026-08-01,20
66661,99439,40,2027-06-18,5
66662,8995,40,2026-12-05,5
66663,22623,80,2027-03-27,30
66664,30175,40,2027-05-08,20
66665,27593,100,2027-02-15,10
66666,90489,80,2026-04-04,30
66667,77238,30,2028-03-29,30
66668,1854,20,2027-12-19,20
66669,15575,30,2028-03-21,5
66670,58603,80,2027-10-22,5
66671,42091,100,2028-04-27,20
66672,16919,100,2028-04-21,10
66673,73810,100,2026-08-16,20
66674,27381,80,2026-08-16,10
66675,4298,30,2027-03-13,10
66676,33029,80,2027-11-02,5
66677,68385,40,2028-09-16,20
66678,12530,40,2027-09-27,20
66679,90880,80,2026-11-26,30
66680,54835,40,2027-02-09,20
66681,13380,20,2027-11-06,30
66682,96994,40,2028-04-29,5
66683,95601,80,2027-06-06,30
66684,35052,80,2026-09-08,5
66685,32505,100,2028-08-06,20
66686,24488,100,2028-10-26,30
66687,93328,80,2028-04-01,30
66688,34786,20,2026-12-25,20
66689,8119,80,2026-07-12,5
66690,220,20,2027-06-30,30
66691,85784,30,2026-08-11,20
66692,99546,30,2028-11-15,10
66693,14353,30,2026-08-13,30
66694,40029,100,2027-04-19,30
66695,99939,80,2027-01-10,5
66696,73494,40,2028-01-10,5
66697,51150,80,2028-12-04,30
66698,483,40,2027-01-19,30
66699,71778,100,2026-05-21,20
66700,46773,40,2026-09-25,5
66701,32112,100,2026-04-04,5
66702,35899,40,2027-09-06,20
66703,82513,100,2027-05-24,5
66704,20269,20,2027-02-18,30
66705,59151,100,2028-03-25,20
66706,55760,20,2026-02-01,5
66707,82465,80,2026-12-15,5
66708,2778,20,2026-11-07,5
66709,92721,20,2028-08-10,30
66710,28355,30,2028-06-24,5
66711,96341,100,2026-04-01,5
66712,46809,40,2027-03-18,10
66713,76754,20,2028-02-15,20
66714,23066,30,2027-02-25,10
66715,98244,80,2027-11-02,20
66716,67873,80,2026-06-29,30
66717,2443,40,2028-06-16,10
66718,3044,100,2028-06-13,30
66719,40609,80,2026-12-09,30
66720,3691,30,2026-01-05,30
66721,9373,20,2026-04-14,10
66722,34089,30,2027-04-03,10
66723,94653,80,2027-05-05,30
66724,47970,100,2028-08-06,30
66725,70563,40,2026-06-05,20
66726,12643,40,2027-10-24,30
66727,81443,20,2028-03-29,30
66728,58098,100,2026-08-08,20
66729,69676,100,2027-01-23,30
66730,33275,20,2028-05-06,20
66731,34282,40,2028-04-13,10
66732,82989,20,2027-10-24,5
66733,40805,80,2026-08-23,30
66734,24930,100,2027-11-19,20
66735,73673,30,2028-07-11,5
66736,26776,80,2026-06-25,20
66737,71912,20,2026-08-28,10
66738,73174,40,2026-07-13,10
66739,27068,80,2028-11-26,30
66740,49516,40,2028-01-13,30
66741,51456,30,2027-02-18,5
66742,29169,40,2028-06-01,30
66743,31131,40,2026-10-15,10
66744,71021,100,2026-01-18,5
66745,29847,30,2028-01-11,10
66746,29996,20,2028-01-26,30
66747,62822,30,2028-05-28,30
66748,94407,80,2027-09-27,5
66749,97554,80,2028-06-11,30
66750,71531,20,2026-05-15,10
66751,94603,100,2027-07-17,20
66752,25214,80,2028-01-22,10
66753,88949,30,2028-01-10,20
66754,56186,20,2027-04-25,10
66755,17830,100,2027-05-02,20
66756,30287,30,2027-12-31,5
66757,61220,100,2026-03-17,30
66758,72165,100,2028-08-04,5
66759,77077,20,2028-05-14,5
66760,55440,40,2027-10-02,10
66761,52974,80,2028-06-06,10
66762,72017,30,2026-01-26,10
66763,38790,40,2027-01-28,20
66764,62068,40,2026-01-18,5
66765,92312,80,2026-05-08,30
66766,2324,80,2028-05-26,5
66767,44464,40,2026-11-07,30
66768,42798,30,2027-09-14,5
66769,30965,40,2027-09-24,20
66770,33540,100,2027-04-08,20
66771,71185,20,2027-03-17,30
66772,62340,100,2028-04-18,5
66773,21110,100,2028-08-09,20
66774,83768,80,2027-06-24,10
66775,63413,80,2027-09-20,20
66776,72583,80,2026-08-15,5
66777,19353,80,2028-03-23,10
66778,5266,20,2028-11-26,30
66779,25262,30,2028-11-14,5
66780,28961,20,2027-02-18,20
66781,61604,20,2028-12-17,5
66782,1638,20,2026-04-18,5
66783,34070,80,2026-11-16,30
66784,14794,100,2026-05-07,5
66785,90834,100,2027-09-11,5
66786,55664,40,2026-03-11,5
66787,30232,100,2026-12-08,10
66788,43119,20,2027-06-06,30
66789,74286,30,2028-10-22,20
66790,18244,40,2028-06-11,5
66791,64399,30,2026-03-06,10
66792,63717,100,2026-05-17,10
66793,48496,20,2027-07-08,5
66794,87140,20,2027-02-27,20
66795,51676,80,2028-08-10,5
66796,15779,80,2028-02-07,5
66797,55241,100,2026-10-03,20
66798,78602,30,2028-02-15,5
66799,77454,30,2026-02-09,30
66800,11433,20,2026-02-13,10
66801,44068,30,2028-01-14,10
66802,20360,80,2026-12-26,30
66803,81191,40,2027-11-14,10
66804,37730,40,2027-05-14,30
66805,65133,80,2027-01-11,10
66806,91255,40,2028-04-22,10
66807,20445,20,2028-02-17,20
66808,56090,30,2028-11-28,10
66809,79466,20,2026-06-09,5
66810,12847,20,2028-04-12,10
66811,88549,100,2027-08-17,5
66812,28839,80,2028-03-27,5
66813,94040,80,2026-01-15,20
66814,14134,80,2028-04-12,20
66815,33568,20,2028-02-01,5
66816,41177,100,2026-11-28,30
66817,31558,20,2027-03-29,5
66818,14893,20,2026-10-20,10
66819,88843,100,2027-03-24,5
66820,63919,30,2027-09-28,30
66821,79122,80,2028-12-12,10
66822,755,40,2028-08-11,30
66823,15854,100,2028-04-14,30
66824,42941,100,2026-10-20,10
66825,81758,20,2028-11-23,20
66826,75381,80,2026-10-18,30
66827,41311,40,2028-08-14,10
66828,93475,40,2028-07-05,5
66829,97946,100,2026-01-05,30
66830,53783,40,2026-12-15,10
66831,87794,100,2027-12-07,5
66832,11708,80,2028-10-13,20
66833,59923,30,2026-04-19,20
66834,2753,30,2028-11-20,20
66835,94599,20,2027-12-05,30
66836,19394,20,2027-12-26,20
66837,56684,40,2027-11-02,10
66838,87031,80,2027-03-31,20
66839,6667,100,2028-02-29,20
66840,68949,80,2028-11-27,5
66841,30180,100,2028-06-20,30
66842,12334,80,2027-05-13,30
